,salary,German,German_must_have,English,English_must_have,consulting,backend-developer,full-stack-developer,business-analyst,php-developer,system-engineer,tech-lead,software-architect,c-c-developer,key-account-manager,customer-success-manager,data-analyst,cloud-engineer,performance-marketing-manager,c-net-developer,data-scientist,scrum-master-agile-coach,presales-manager,product-owner,security,business-development-manager,mobile-developer,qa-engineer,java-developer,engineering-manager,system-administrator,project-manager,data-engineer,online-marketing-manager,devops-engineer,sales-manager,content-marketing-manager,frontend-developer,midlevel,junior,senior,none,apprenticeship,bachelor,master,doctorate,talent_id,talent_or_job,matched_job_id,job_id,matched_talent_id
10,-0.20871714919061995,-0.0009039801236365177,0.028949005455122367,0.1071271525097198,0.0950846129107597,-0.05198911111413157,-0.07668463834730702,-0.0975830323374104,-0.027537892014830236,-0.049368879377729304,-0.027417426636682132,-0.029063889750652497,-0.037552083359856915,-0.03448539353966972,0.46994114863893194,-0.044894537936785245,-0.03546660343497866,-0.031606264842852595,-0.02061545301242735,-0.037829373659171835,-0.0328658935454767,-0.025162111158822165,-0.025806235132209372,-0.036426350236558054,-0.02423450149062173,0.5894145806136316,-0.04465065364898129,-0.025162111158822165,-0.06065063086206629,-0.024099349241223637,-0.02705318995835875,-0.02327346432428777,-0.0332768744497769,-0.030742418275285198,-0.03566021255205841,0.36738919427219335,-0.026185878076995187,-0.11072502138458577,-0.19224369135601865,0.16848777355257483,-0.12576436611159222,-0.11286175775889619,-0.1121689552190981,-0.1384509819308804,0.15779133837261775,-0.14475649907566823,10.0,talent,10.0,-1.0,-1.0
11,-0.09554176139188035,0.08862007297769058,0.020725498288905755,0.07669567852607109,0.06807404783691855,0.34355308243326654,0.2329152195428295,-0.06986274443419167,-0.019715238049134668,0.3617870124125756,-0.019628993117765562,-0.02080774754869891,-0.02688471079347036,-0.02468917165070344,-0.038006927948223995,-0.03214140363586884,-0.02539165049882167,-0.022627913381505656,-0.014759247491125045,-0.027083231590079103,-0.02352972096040032,0.709837869465226,-0.01847549073507348,-0.026078763246952262,-0.0173502374703339,-0.030302981914072505,-0.03196679924756239,-0.01801434223969684,-0.043421683280327944,-0.01725347774855402,-0.019368224689466678,-0.016662200909723666,-0.023823955041845757,-0.02200945860986419,-0.0255302613202184,-0.04861607160659313,-0.01874728899131241,0.16130969452864757,-0.13763327042197515,-0.10600780697391173,0.14201971455393977,-0.08080126175460736,0.15923317945984083,-0.09912138755696173,-0.11319391520748395,-0.10363570446493144,11.0,talent,11.0,-1.0,-1.0
12,-0.006651124907119044,0.07388078416289617,0.017278433816417554,0.01598191633251023,0.05675197352410388,-0.031030095902688532,-0.04576980893087676,0.15259184536631454,-0.016436200040084812,-0.029466190686280053,0.5430989267564656,-0.017347003380920913,-0.022413246216963688,0.43178788038701915,-0.03168561643076475,-0.02679564600800936,-0.02116851168149451,-0.018864439267800924,-0.01230448973533437,-0.022578749038539885,-0.01961625822770579,-0.015018197188605718,-0.01540264747519646,-0.02174134385071412,-0.01446454631157242,-0.02526299055124159,-0.026650081818171568,0.5917776488156656,0.24551063639668314,-0.01438387966483787,-0.016146901935650545,-0.013890943978346821,-0.0198615553024454,-0.01834884588175554,-0.021284068753771257,-0.04053024752212536,-0.01562924025074174,-0.06608707013375001,0.07745572754962611,-0.08837659057889925,-0.07506341728013838,-0.06736239747043134,-0.06694889301169253,0.10754979685330074,-0.09436750543076824,-0.08639901611309672,12.0,talent,12.0,-1.0,-1.0
13,-0.2518887935559251,-0.0010909619244242326,0.03493689946902732,0.032315348148092955,0.11475218267737712,-0.0627426856267739,-0.09254630543048678,0.3085398837648597,-0.03323390734104884,-0.059580477760871456,-0.03308852456400031,-0.03507554675657329,-0.045319462294816475,-0.04161844969468891,-0.06406814457939736,-0.05418065090482637,-0.042802615814784666,-0.0381437938901907,-0.024879611512739836,-0.045654108102456396,-0.03966396774970726,-0.030366713265747476,-0.031144069660208253,-0.043960879354251685,-0.029247234195053463,-0.05108162988343765,0.6743072048060389,-0.030366713265747476,-0.07319577857159718,-0.029084126672843276,-0.0326489481428606,-0.028087413388143242,-0.040159957104487866,-0.03710126685987345,-0.04303627158821662,-0.0819519406782018,-0.03160223902345871,0.2719191839234864,0.15661506103235012,-0.1786969868493881,-0.15177782264188913,-0.13620640235233267,-0.13537029857936073,0.21746510595235974,-0.19081058418877045,-0.17469834200470255,13.0,talent,13.0,-1.0,-1.0
14,-0.2689961486173481,0.10996418016428723,0.025717225807403658,0.16654811186458982,0.08446965353702303,-0.04618520356842667,0.28901275189944753,0.22711774604971513,-0.02446364481512699,0.4489232617090138,-0.024356627828425608,-0.025819284766715852,0.5901893150583793,-0.03063554822605966,-0.04716088050888561,-0.03988264714064857,-0.03150721880836126,-0.028077836772400024,-0.018314006022224265,-0.033606216491745715,-0.029196844326185915,-0.022353088967618406,-0.02292530488354134,-0.032359822371976384,-0.021529034844749734,-0.03760144232281408,-0.039665989359086606,-0.022353088967618406,-0.053879777378163844,-0.02140897058480348,-0.02403305343419288,-0.020675284968809018,-0.029561944562005903,-0.027310427429943652,-0.0316792139876095,-0.06032523194122304,-0.023262565635119838,0.20016106639699813,0.11528512691802953,-0.13153974255736384,-0.11172441163240403,-0.10026221155699307,-0.09964675140298015,0.16007714823022046,-0.14045662192706979,-0.12859632015991973,14.0,talent,14.0,-1.0,-1.0
15,-0.026245311044868977,0.1084349305380273,0.025359581546375583,0.1642319609375997,0.08329495113930761,-0.04554291527791029,-0.0671764127626965,-0.08548358837195515,-0.024123433851569617,-0.043247569398318524,-0.024017905128470726,-0.02546022119237001,-0.032895952908533505,-0.030209505849305915,0.4116725494898708,0.48679917977391207,-0.031069054285012006,-0.02768736397183687,-0.018059316842320712,-0.03313886163188833,-0.02879080971375955,-0.02204222907762136,-0.02260648730246473,-0.03190980086320643,-0.021229634908871677,0.5163323190796979,-0.0391143624628374,-0.02204222907762136,-0.053130482204995395,-0.02111124035831966,-0.02369883061793384,-0.02038775795988546,-0.029150832574398447,-0.026930626835988018,-0.03123865756206818,0.3218361420341764,-0.02293905783694223,-0.0969960855263072,-0.16840715219999278,0.14759676077983327,-0.11017068282291619,-0.09886788524707599,-0.09826098417302072,-0.12128426905355642,0.13822659016647135,-0.12680795712889312,15.0,talent,15.0,-1.0,-1.0
16,-0.19370836860223958,0.07918694023611418,0.01851937985630438,0.1199339217639355,0.060827929571322784,-0.033258693415453934,-0.04905702024543354,-0.0624262289835165,-0.017616656415196236,-0.031582467718747266,-0.017539591795449058,-0.018592874122342107,-0.024022977135255693,-0.022061141390343802,-0.03396129376639047,-0.028720123142519854,0.4499954282653833,-0.020219293038275174,-0.013188204542597911,-0.024200366454948982,0.48560400099142476,-0.016096811866617305,-0.01650887357133466,-0.023302818394068038,-0.015503397497670665,-0.02707739157932977,-0.028564104457393436,-0.016096811866617305,-0.038799677356803876,-0.01541693733070854,-0.017306580771497774,-0.014888598748644358,-0.02128802246147365,-0.019666669468973427,-0.022812701563509775,-0.04344115083041158,0.6094815440182905,0.14413914038822234,-0.12298294498301268,0.10778570906003301,-0.08045451067459011,0.14141025019241926,-0.07175719708255839,-0.08857044604973184,-0.10114502840550917,-0.09260423806983396,16.0,talent,16.0,-1.0,-1.0
17,-0.15777921515813786,0.09357340386453075,0.021883929413707856,0.08098250723841022,0.07187897907216736,0.36275564046900916,0.24593378421120995,-0.07376765308770203,-0.020817201682077846,-0.03732028284049106,-0.020726136176001116,-0.02197077591411777,0.5022182955575212,0.5468791672023907,-0.040131287405333,-0.03393791544212774,-0.02681089156303662,-0.023892678106824404,-0.01558420095830073,-0.028597021897883927,-0.02484489132390501,-0.01902123599213669,-0.01950815992426053,-0.0275364097952037,-0.018320011746839542,-0.031996736965663596,-0.03375355171510134,-0.01902123599213669,0.31095048858620866,-0.018217843736594186,-0.020450792355617746,-0.017593518066612582,-0.02515557132685123,-0.023239655420493263,-0.02695724989851007,-0.05133341860253155,-0.019795150073852522,-0.08370230735794806,0.09810123373409124,-0.11193300796829882,-0.09507126298388278,-0.08531756796037533,-0.08479384558579904,-0.10466167898344199,0.11928197382787298,-0.10942831914755323,17.0,talent,17.0,-1.0,-1.0
18,-0.11524493199751495,-0.0007806543904391866,0.024999629545478994,-0.185041950570185,0.08211266884208798,-0.04489648254987142,0.2809483334444874,-0.08427024072179634,-0.023781027638458817,-0.042633716637760506,-0.023676996782150912,-0.02509884071987664,-0.03242903021703827,-0.029780714386139637,-0.045844934853794414,-0.038769788439709275,-0.030628062455734243,-0.02729437160155704,-0.017802984251803346,0.5695156768540799,-0.028382155117273045,-0.021729363329178256,-0.022285612515044254,-0.03145687553997434,-0.020928303061192016,-0.03655223683479215,0.4825107715967485,-0.021729363329178256,0.3552217188550966,-0.020811588994022127,-0.02336245119131614,-0.020098375650558477,-0.028737067840395737,-0.026548375535930636,-0.0307952583965801,-0.05864195703183147,-0.02261346256826675,-0.09561933035388911,-0.16601679369629155,-0.12786934559228674,0.17130783552276263,-0.09746456188962944,-0.09686627512395907,-0.1195627692234716,0.1362646122995832,-0.12500805448402172,18.0,talent,18.0,-1.0,-1.0
19,-0.10033172847972797,-0.000791191953439014,0.02533708383323318,0.16408626281008004,0.0832210561535597,-0.0455025119517861,-0.06711681731308282,0.223760580350776,0.7929160277209438,-0.04320920238470474,-0.023996597681465986,-0.02543763419692292,-0.03286676931531337,-0.030182705533396578,-0.046463766817287325,-0.03929311744826526,-0.031041491422051048,-0.027662801170153073,-0.018043295547603238,-0.03310946254257384,-0.02876526799191003,-0.022022674348537972,-0.02258643199257887,-0.03188149213323237,-0.021210801071435345,-0.037045632507894735,-0.03907966221729795,-0.022022674348537972,-0.05308334758072805,-0.021092511554423852,-0.02367780623738254,-0.02036967099226892,-0.029124971458830678,-0.026906735372471822,-0.031210944235825,0.3215506256036666,-0.02291870748762638,-0.09691003560059702,-0.16825775005806878,0.1474658205441397,-0.11007294507380072,-0.09878017475716837,-0.09817381209445261,-0.12117667190378235,0.13810396266299574,-0.12669545964787424,19.0,talent,19.0,-1.0,-1.0
20,-0.22808256965132928,0.124081540324341,0.029018840374057397,0.18792979884353694,0.0953139895725896,-0.052114526661335356,-0.0768696279667552,-0.09781843604284277,-0.027604322844707225,-0.049487974028307256,-0.027483566862796224,-0.029134001809867104,-0.03764267185006748,-0.03456858412340216,0.47107480768881915,0.5570418291898107,-0.035552161033135944,-0.03168250998179395,-0.020665184547839287,-0.03792063106858255,-0.03294517734039096,-0.025222810791344412,-0.025868488612428922,-0.03651422307280497,-0.02429296341083008,-0.042428769758126074,-0.044758366322662134,-0.025222810791344412,-0.06079694096229328,-0.024157485127903985,-0.027118451520819147,-0.023329607893604633,-0.03335714967143223,-0.030816579520356276,-0.03574623720173556,0.3682754628743869,-0.026249047386061243,-0.11099212806997635,0.13008559790201543,-0.14842700455730506,-0.12606775284886487,-0.11313401898445628,-0.11243954516758169,0.1806280835582889,-0.15848864577016594,-0.1451057013442553,20.0,talent,20.0,-1.0,-1.0
21,-0.24470468636227896,0.1451258990074894,0.0339404659744844,0.1255982862808914,0.11147934163740404,-0.06095320474992852,0.38142634611900295,-0.11440854484169667,-0.03228604479650579,0.5924692190089531,-0.03214480847408783,-0.03407515890994595,-0.04402690826536507,-0.040431452053312576,-0.06224086035663095,-0.052635367375428815,-0.04158184463302269,-0.037055896726482095,-0.024170021405452623,-0.04435200965731245,-0.03853271378633492,-0.029500625814455565,-0.03025581126757896,-0.04270707339826036,-0.028413075348172147,-0.04962473337157558,-0.05234943194373485,-0.029500625814455565,-0.07110816557398286,-0.028254619807128355,-0.03171776918921641,-0.02728633373023511,-0.03901455705449789,-0.03604310355543004,-0.04180883632228062,-0.07961459363608811,-0.030700913206225217,-0.12981650877966944,-0.22539083338780805,-0.1736003793719993,0.23257415683483057,0.2591625541643217,-0.1315094093270007,-0.16232304935807468,-0.18536848543105017,-0.1697157796691718,21.0,talent,21.0,-1.0,-1.0
22,0.21536762772730195,0.07493093339027383,0.01752403128980928,0.11348791449867436,0.05755865203765471,-0.03147116094560707,0.19693681368935806,0.1547608018863516,-0.01666982591410183,-0.02988502621616199,-0.016596903234278558,0.5196148369885819,0.4021621967100618,-0.02087543616541159,-0.03213599911133276,-0.027176522135289666,-0.021469403130318903,-0.019132580389290846,-0.012479387045037357,-0.022899685749304854,-0.019895085782871497,-0.015231667421128508,-0.015621582324479926,-0.022050377596168673,-0.01467014689236721,-0.025622081352851662,-0.027028888880765784,0.6001892384830535,-0.036714337375809834,-0.014588333641441823,-0.01637641569601994,-0.014088391315319365,-0.02014386953600028,-0.01860965830469236,-0.021586602742960436,-0.041106348718167623,-0.015851395913540713,-0.06702643869117612,0.07855669139785586,-0.08963278472147998,-0.07613037657888189,-0.06831989366459608,-0.0679005116100415,0.10907852096403965,-0.09570885506640796,-0.0876271008044734,22.0,talent,22.0,-1.0,-1.0
23,-0.32448548293101254,-0.001405387281858363,0.04500603832461725,0.16654695578173828,0.14782482732876867,-0.08082571026119209,-0.11921901005264515,0.39746394340759256,-0.04281222805114781,-0.07675212472366087,-0.04262494460771042,-0.0451846450479308,-0.05838095217063469,-0.053613273371063475,-0.08253317879234676,-0.06979601762420541,-0.05513872716329224,-0.049137189497600785,-0.03205014658603682,-0.05881204600760116,-0.05109549157996324,-0.03911868201820554,-0.04012007974418303,-0.05663081301062031,-0.0376765586837085,-0.06580382996653808,-0.06941685898192693,-0.03911868201820554,-0.0942914816615012,-0.03746644205895956,-0.042058678180034136,-0.0361824667499991,-0.0517344296726136,-0.047794196496103794,-0.05543972470038534,-0.1055712509980954,-0.04071029777254288,0.35028881780732884,-0.29887475596519736,0.26194223513108117,-0.19552160055598664,-0.17546235234073532,-0.17438527569622395,0.28014056889723593,-0.24580396644400615,-0.22504802644210242,23.0,talent,23.0,-1.0,-1.0
24,0.1499804544679827,0.08648779452698338,0.020226824208680976,0.0748503117024094,0.06643612518149924,-0.03632506867641117,-0.053579965009913626,0.1786301041342072,-0.01924087173651252,-0.03449429881454576,-0.019156701935556446,0.5997568590340524,0.46418908535970377,-0.024095128033859898,-0.03709244716843519,-0.031368052632586574,-0.0247807046107478,-0.022083465487629517,-0.014404126757000816,-0.026431584743550597,-0.02296357476722752,-0.017580901006004335,-0.018030953854918177,-0.025451284809797626,-0.01693277519311417,-0.029573864986536087,0.39039220713762196,-0.017580901006004335,0.2874045493080874,-0.016838343597036683,-0.01890220782955954,-0.016261293409341654,-0.023250729312736584,-0.021479891292566226,-0.02491598033144366,-0.047446325313663835,-0.01829621240130081,-0.07736416183693698,-0.13432169047445003,-0.10345716404593644,0.1386025928258276,-0.07885711091563577,-0.0783730460932519,-0.09673643805748307,0.1102496480531319,-0.10114213645116933,24.0,talent,24.0,-1.0,-1.0
25,-0.08433698225279268,0.10895117047094464,0.02548031412407315,0.16501384087312082,0.08369150398233663,0.42237056676119156,-0.06749622803482487,0.22502549675603828,-0.024238281344084057,-0.04345346358955607,-0.02413225021700277,-0.02558143289800024,-0.033052564845650924,-0.03035332807703024,-0.04672642604352518,-0.0395152410626941,-0.03121696867404069,0.6947568918967666,-0.01814529412352479,-0.03329663001538726,-0.02892787777477569,-0.0221471683144883,-0.02271411287506035,-0.032061717901150685,-0.021330705525570898,-0.03725505111160543,-0.03930057917136232,-0.0221471683144883,-0.05338342723325595,-0.021211747319059206,-0.023811656647956807,-0.020484820546169454,-0.02928961464192986,-0.027058838888342835,-0.031387379402938585,-0.05976950511619419,-0.023048266720280586,0.19831714685713508,-0.16920890949833897,0.14829944340715398,-0.11069518637198254,0.19456254060472886,-0.0987287877085252,-0.12186168246277311,-0.1391627104070302,-0.12741166786082048,25.0,talent,25.0,-1.0,-1.0
26,-0.15468742014822484,0.09173976701420819,0.021455098381110965,-0.03970524274674527,0.07047045977772019,-0.03853090896090984,-0.056833609106604524,-0.07232212389375237,-0.020409273931794054,-0.036588965574531,-0.02031999291854156,-0.021540243063088542,0.49237697381856155,-0.025558305008161284,-0.03934488652219491,-0.03327287805107688,0.521329345766257,-0.023424484226723663,-0.015278817548273855,-0.028036643083008763,-0.02435803815417609,-0.018648501456323952,-0.019125883770548132,-0.026996814422578726,-0.0179610181947189,-0.031369738336060916,-0.03309212706132172,-0.018648501456323952,-0.044950257584473435,-0.01786085223869807,-0.02005004465453118,-0.017248760670585176,0.555634550150267,-0.02278425798053792,-0.02642900357256875,-0.0503275040572094,-0.019407250145731605,-0.08206210160620736,-0.1424783769371768,0.12487205348690825,-0.09320827452760806,-0.08364571003781297,-0.08313225037257183,0.1335474902918309,-0.11717868265776316,-0.10728399404906369,26.0,talent,26.0,-1.0,-1.0
27,-0.3217729818918722,0.12384322266535053,0.028963105233387104,0.026789808005043766,0.0951309244139479,-0.052014432707304305,-0.07672198803790985,-0.09763056071003415,-0.027551304502243294,-0.049392924772086066,-0.02743078045074549,-0.0290780454839688,-0.03757037331629682,-0.03450218984733684,0.47017003615645153,0.5559719447868183,-0.035483877646523214,-0.03162165885446214,-0.020625493886430875,-0.037847798671434,-0.03288190106643219,-0.025174366508615164,-0.02581880420625842,-0.036444091898257806,-0.0242463050428337,-0.0423472787881061,-0.044672401004578775,-0.025174366508615164,-0.060680171097847346,-0.024111086966761477,-0.027066366368869912,-0.023284799797865036,-0.033293082141326535,-0.030757391545495644,-0.03567758106202801,0.3675681332752665,-0.026198632058306408,-0.11077895063795169,0.12983574852813315,-0.14814192769442439,-0.12582562036360884,-0.11291672772190357,-0.11222358774867595,-0.1385184152715106,0.15786819154419213,-0.1448270035543976,27.0,talent,27.0,-1.0,-1.0
